IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
2112,88,0,24.65,5111.0,0.0,2103.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,0,2015-04-01
2113,88,1,21.9,4722.0,0.0,2178.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,1,2015-04-01
2114,88,2,19.16,4562.0,0.0,2211.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,2,2015-04-01
2115,88,3,21.9,4373.0,0.0,2272.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,3,2015-04-01
2116,88,4,14.9,4291.0,0.0,2352.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,4,2015-04-01
2117,88,5,24.65,4270.0,0.0,2419.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,5,2015-04-01
2118,88,6,28.01,4342.0,0.0,2453.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,6,2015-04-01
2119,88,7,27.51,4472.0,0.0,2457.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,7,2015-04-01
2120,88,8,33.96,4820.0,15.0,2378.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,8,2015-04-01
2121,88,9,38.0,5673.0,93.0,2151.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,9,2015-04-01
2122,88,10,37.17,6161.0,188.0,1812.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,10,2015-04-01
2123,88,11,35.01,6398.0,263.0,1533.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,11,2015-04-01
2124,88,12,38.0,6590.0,317.0,1344.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,12,2015-04-01
2125,88,13,38.12,6414.0,349.0,1172.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,13,2015-04-01
2126,88,14,30.4,6323.0,360.0,991.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,14,2015-04-01
2127,88,15,27.58,6440.0,351.0,856.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,15,2015-04-01
2128,88,16,27.56,6397.0,321.0,739.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,16,2015-04-01
2129,88,17,27.5,6376.0,271.0,681.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,17,2015-04-01
2130,88,18,26.53,6139.0,200.0,707.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,18,2015-04-01
2131,88,19,30.0,6037.0,109.0,824.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,19,2015-04-01
2132,88,20,39.7,6210.0,14.0,1070.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,20,2015-04-01
2133,88,21,40.48,6507.0,0.0,1427.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,21,2015-04-01
2134,88,22,37.97,6380.0,0.0,1782.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,22,2015-04-01
2135,88,23,28.0,6155.0,0.0,2031.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,23,2015-04-01
2136,89,0,31.55,5406.0,0.0,2359.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,0,2015-04-02
2137,89,1,27.22,4676.0,0.0,2445.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,1,2015-04-02
2138,89,2,26.71,4518.0,0.0,2469.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,2,2015-04-02
2139,89,3,27.16,4332.0,0.0,2507.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,3,2015-04-02
2140,89,4,27.39,4252.0,0.0,2553.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,4,2015-04-02
2141,89,5,29.6,4231.0,0.0,2585.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,5,2015-04-02
2142,89,6,30.0,4302.0,0.0,2610.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,6,2015-04-02
2143,89,7,36.0,4429.0,0.0,2595.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,7,2015-04-02
2144,89,8,39.44,4772.0,4.0,2465.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,8,2015-04-02
2145,89,9,40.12,5613.0,86.0,2144.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,9,2015-04-02
2146,89,10,39.44,6084.0,187.0,1739.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,10,2015-04-02
2147,89,11,39.44,6269.0,265.0,1411.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,11,2015-04-02
2148,89,12,39.3,6442.0,319.0,1168.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,12,2015-04-02
2149,89,13,39.19,6268.0,351.0,971.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,13,2015-04-02
2150,89,14,39.69,6178.0,363.0,783.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,14,2015-04-02
2151,89,15,39.44,6295.0,355.0,601.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,15,2015-04-02
2152,89,16,39.69,6252.0,326.0,446.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,16,2015-04-02
2153,89,17,40.12,6231.0,276.0,338.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,17,2015-04-02
2154,89,18,40.0,5998.0,204.0,278.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,18,2015-04-02
2155,89,19,39.69,5897.0,111.0,263.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,19,2015-04-02
2156,89,20,50.0,6067.0,14.0,314.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,20,2015-04-02
2157,89,21,55.69,6361.0,0.0,455.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,21,2015-04-02
2158,89,22,47.58,6235.0,0.0,654.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,22,2015-04-02
2159,89,23,40.12,6013.0,0.0,841.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,23,2015-04-02
2160,90,0,37.1,5159.0,0.0,725.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,0,2015-04-03
2161,90,1,35.05,4825.0,0.0,817.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,1,2015-04-03
2162,90,2,27.25,4511.0,0.0,889.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,2,2015-04-03
2163,90,3,30.0,4326.0,0.0,910.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,3,2015-04-03
2164,90,4,30.0,4223.0,0.0,932.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,4,2015-04-03
2165,90,5,27.17,4156.0,0.0,975.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,5,2015-04-03
2166,90,6,34.0,4134.0,0.0,1018.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,6,2015-04-03
2167,90,7,35.0,4055.0,0.0,1025.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,7,2015-04-03
2168,90,8,36.1,4131.0,7.0,985.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,8,2015-04-03
2169,90,9,39.5,4477.0,99.0,881.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,9,2015-04-03
2170,90,10,39.1,4836.0,193.0,710.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,10,2015-04-03
2171,90,11,39.25,5039.0,267.0,526.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,11,2015-04-03
2172,90,12,39.0,5192.0,321.0,369.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,12,2015-04-03
2173,90,13,39.25,5296.0,354.0,252.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,13,2015-04-03
2174,90,14,40.12,5224.0,367.0,168.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,14,2015-04-03
2175,90,15,36.43,5169.0,360.0,122.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,15,2015-04-03
2176,90,16,35.68,5086.0,332.0,107.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,16,2015-04-03
2177,90,17,34.5,4998.0,283.0,114.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,17,2015-04-03
2178,90,18,35.05,4962.0,214.0,143.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,18,2015-04-03
2179,90,19,30.0,5010.0,124.0,199.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,19,2015-04-03
2180,90,20,36.43,5191.0,22.0,268.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,20,2015-04-03
2181,90,21,46.46,5532.0,0.0,340.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,21,2015-04-03
2182,90,22,40.12,5490.0,0.0,415.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,22,2015-04-03
2183,90,23,37.1,5256.0,0.0,468.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,23,2015-04-03
2184,91,0,39.69,5334.0,0.0,906.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,0,2015-04-04
2185,91,1,31.91,4711.0,0.0,1076.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,1,2015-04-04
2186,91,2,22.71,4397.0,0.0,1205.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,2,2015-04-04
2187,91,3,21.51,4224.0,0.0,1273.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,3,2015-04-04
2188,91,4,20.0,4110.0,0.0,1397.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,4,2015-04-04
2189,91,5,19.69,4091.0,0.0,1550.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,5,2015-04-04
2190,91,6,20.53,4066.0,0.0,1691.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,6,2015-04-04
2191,91,7,20.53,3945.0,0.0,1805.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,7,2015-04-04
2192,91,8,25.96,4066.0,0.0,1865.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,8,2015-04-04
2193,91,9,35.05,4454.0,52.0,1828.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,9,2015-04-04
2194,91,10,35.93,4861.0,175.0,1742.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,10,2015-04-04
2195,91,11,35.0,5045.0,271.0,1696.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,11,2015-04-04
2196,91,12,28.0,5175.0,341.0,1637.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,12,2015-04-04
2197,91,13,31.34,5239.0,384.0,1555.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,13,2015-04-04
2198,91,14,28.0,5070.0,401.0,1446.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,14,2015-04-04
2199,91,15,21.51,4987.0,391.0,1301.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,15,2015-04-04
2200,91,16,19.64,4863.0,354.0,1158.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,16,2015-04-04
2201,91,17,19.48,4752.0,291.0,1059.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,17,2015-04-04
2202,91,18,14.59,4773.0,201.0,1056.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,18,2015-04-04
2203,91,19,14.59,4984.0,85.0,1168.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,19,2015-04-04
2204,91,20,25.92,5436.0,0.0,1447.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,20,2015-04-04
2205,91,21,33.21,5625.0,0.0,1898.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,21,2015-04-04
2206,91,22,26.92,5389.0,0.0,2303.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,22,2015-04-04
2207,91,23,17.11,5169.0,0.0,2581.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,23,2015-04-04
2208,92,0,30.0,4760.0,0.0,2210.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,0,2015-04-05
2209,92,1,19.51,4414.0,0.0,2300.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,1,2015-04-05
2210,92,2,14.35,4067.0,0.0,2299.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,2,2015-04-05
2211,92,3,15.11,3871.0,0.0,2294.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,3,2015-04-05
2212,92,4,14.35,3766.0,0.0,2303.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,4,2015-04-05
2213,92,5,14.35,3724.0,0.0,2315.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,5,2015-04-05
2214,92,6,14.35,3717.0,0.0,2326.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,6,2015-04-05
2215,92,7,12.2,3620.0,0.0,2314.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,7,2015-04-05
2216,92,8,14.35,3605.0,0.0,2202.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,8,2015-04-05
2217,92,9,20.71,3903.0,11.0,1944.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,9,2015-04-05
2218,92,10,26.0,4298.0,140.0,1612.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,10,2015-04-05
2219,92,11,28.0,4626.0,268.0,1346.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,11,2015-04-05
2220,92,12,27.64,4820.0,361.0,1141.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,12,2015-04-05
2221,92,13,26.02,4775.0,418.0,961.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,13,2015-04-05
2222,92,14,26.82,4503.0,440.0,760.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,14,2015-04-05
2223,92,15,26.93,4332.0,427.0,558.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,15,2015-04-05
2224,92,16,27.07,4223.0,378.0,397.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,16,2015-04-05
2225,92,17,27.18,4138.0,294.0,295.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,17,2015-04-05
2226,92,18,26.22,4134.0,175.0,253.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,18,2015-04-05
2227,92,19,30.57,4254.0,32.0,263.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,19,2015-04-05
2228,92,20,39.0,4545.0,0.0,323.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,20,2015-04-05
2229,92,21,50.02,5083.0,0.0,444.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,21,2015-04-05
2230,92,22,45.0,5205.0,0.0,583.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,22,2015-04-05
2231,92,23,42.0,5083.0,0.0,763.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,23,2015-04-05
2232,93,0,43.25,4879.0,0.0,680.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,0,2015-04-06
2233,93,1,37.94,4594.0,0.0,835.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,1,2015-04-06
2234,93,2,31.04,4261.0,0.0,962.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,2,2015-04-06
2235,93,3,31.28,4071.0,0.0,1065.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,3,2015-04-06
2236,93,4,28.34,3966.0,0.0,1169.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,4,2015-04-06
2237,93,5,30.0,3954.0,0.0,1277.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,5,2015-04-06
2238,93,6,33.78,4030.0,0.0,1342.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,6,2015-04-06
2239,93,7,35.3,4214.0,0.0,1372.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,7,2015-04-06
2240,93,8,41.09,4564.0,0.0,1386.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,8,2015-04-06
2241,93,9,43.5,5276.0,0.0,1339.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,9,2015-04-06
2242,93,10,41.79,5738.0,76.0,1245.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,10,2015-04-06
2243,93,11,40.12,5954.0,252.0,1123.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,11,2015-04-06
2244,93,12,40.12,6108.0,380.0,1029.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,12,2015-04-06
2245,93,13,40.12,6027.0,459.0,998.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,13,2015-04-06
2246,93,14,37.69,5877.0,489.0,930.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,14,2015-04-06
2247,93,15,30.0,5800.0,471.0,768.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,15,2015-04-06
2248,93,16,30.0,5685.0,404.0,622.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,16,2015-04-06
2249,93,17,30.0,5581.0,289.0,539.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,17,2015-04-06
2250,93,18,31.78,5456.0,125.0,489.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,18,2015-04-06
2251,93,19,40.32,5475.0,0.0,451.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,19,2015-04-06
2252,93,20,43.38,5723.0,0.0,387.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,20,2015-04-06
2253,93,21,50.48,6133.0,0.0,377.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,21,2015-04-06
2254,93,22,46.76,6050.0,0.0,440.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,22,2015-04-06
2255,93,23,43.89,5818.0,0.0,526.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,23,2015-04-06
2256,94,0,41.1,5325.0,0.0,575.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,0,2015-04-07
2257,94,1,38.4,4748.0,0.0,712.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,1,2015-04-07
2258,94,2,34.97,4589.0,0.0,881.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,2,2015-04-07
2259,94,3,28.01,4401.0,0.0,1118.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,3,2015-04-07
2260,94,4,29.28,4319.0,0.0,1409.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,4,2015-04-07
2261,94,5,36.42,4298.0,0.0,1681.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,5,2015-04-07
2262,94,6,42.69,4370.0,0.0,1900.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,6,2015-04-07
2263,94,7,45.69,4499.0,0.0,2073.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,7,2015-04-07
2264,94,8,50.48,4845.0,8.0,2145.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,8,2015-04-07
2265,94,9,56.19,5694.0,70.0,2051.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,9,2015-04-07
2266,94,10,57.69,6171.0,138.0,1936.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,10,2015-04-07
2267,94,11,55.69,6357.0,190.0,1836.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,11,2015-04-07
2268,94,12,51.15,6531.0,230.0,1770.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,12,2015-04-07
2269,94,13,49.95,6356.0,254.0,1737.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,13,2015-04-07
2270,94,14,45.1,6265.0,263.0,1699.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,14,2015-04-07
2271,94,15,42.95,6383.0,257.0,1656.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,15,2015-04-07
2272,94,16,40.75,6340.0,237.0,1607.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,16,2015-04-07
2273,94,17,42.69,6318.0,202.0,1563.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,17,2015-04-07
2274,94,18,42.95,6084.0,154.0,1541.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,18,2015-04-07
2275,94,19,43.1,5981.0,91.0,1553.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,19,2015-04-07
2276,94,20,50.48,6153.0,20.0,1721.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,20,2015-04-07
2277,94,21,56.69,6450.0,0.0,2043.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,21,2015-04-07
2278,94,22,45.69,6323.0,0.0,2360.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,22,2015-04-07
2279,94,23,40.12,6099.0,0.0,2568.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,23,2015-04-07
2280,95,0,41.55,5403.0,0.0,2671.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,0,2015-04-08
2281,95,1,29.15,4698.0,0.0,2785.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,1,2015-04-08
2282,95,2,27.53,4539.0,0.0,2800.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,2,2015-04-08
2283,95,3,27.45,4351.0,0.0,2800.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,3,2015-04-08
2284,95,4,26.76,4269.0,0.0,2826.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,4,2015-04-08
2285,95,5,27.22,4248.0,0.0,2856.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,5,2015-04-08
2286,95,6,29.65,4320.0,0.0,2902.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,6,2015-04-08
2287,95,7,37.05,4449.0,0.0,2948.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,7,2015-04-08
2288,95,8,41.88,4795.0,3.0,2938.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,8,2015-04-08
2289,95,9,44.12,5644.0,27.0,2840.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,9,2015-04-08
2290,95,10,45.1,6121.0,55.0,2681.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,10,2015-04-08
2291,95,11,45.0,6307.0,78.0,2523.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,11,2015-04-08
2292,95,12,45.6,6506.0,95.0,2388.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,12,2015-04-08
2293,95,13,45.1,6356.0,107.0,2282.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,13,2015-04-08
2294,95,14,43.19,6215.0,111.0,2194.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,14,2015-04-08
2295,95,15,43.01,6333.0,110.0,2087.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,15,2015-04-08
2296,95,16,42.95,6290.0,100.0,1929.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,16,2015-04-08
2297,95,17,42.94,6268.0,85.0,1701.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,17,2015-04-08
2298,95,18,44.65,6042.0,62.0,1482.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,18,2015-04-08
2299,95,19,48.0,5956.0,32.0,1307.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,19,2015-04-08
2300,95,20,52.69,6128.0,4.0,1150.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,20,2015-04-08
2301,95,21,58.99,6425.0,0.0,1059.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,21,2015-04-08
2302,95,22,55.11,6298.0,0.0,1043.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,22,2015-04-08
2303,95,23,50.5,6074.0,0.0,1037.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,23,2015-04-08
2304,96,0,50.0,5353.0,0.0,887.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,0,2015-04-09
2305,96,1,45.52,4685.0,0.0,869.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,1,2015-04-09
2306,96,2,40.63,4526.0,0.0,944.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,2,2015-04-09
2307,96,3,36.98,4338.0,0.0,1040.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,3,2015-04-09
2308,96,4,37.0,4257.0,0.0,1114.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,4,2015-04-09
2309,96,5,39.4,4236.0,0.0,1133.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,5,2015-04-09
2310,96,6,48.0,4307.0,0.0,1133.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,6,2015-04-09
2311,96,7,50.1,4436.0,0.0,1122.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,7,2015-04-09
2312,96,8,53.19,4781.0,4.0,1107.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,8,2015-04-09
2313,96,9,56.77,5628.0,59.0,1105.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,9,2015-04-09
2314,96,10,59.6,6103.0,122.0,1106.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,10,2015-04-09
2315,96,11,57.69,6289.0,173.0,1090.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,11,2015-04-09
2316,96,12,56.69,6463.0,209.0,1090.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,12,2015-04-09
2317,96,13,56.18,6263.0,231.0,1089.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,13,2015-04-09
2318,96,14,52.1,6123.0,239.0,1004.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,14,2015-04-09
2319,96,15,50.48,6240.0,232.0,856.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,15,2015-04-09
2320,96,16,51.49,6197.0,212.0,726.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,16,2015-04-09
2321,96,17,52.1,6176.0,177.0,629.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,17,2015-04-09
2322,96,18,53.02,5941.0,129.0,582.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,18,2015-04-09
2323,96,19,56.18,5839.0,67.0,561.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,19,2015-04-09
